chain_id,ula,uhmc_10,uhmc_uniform_19
486,1.1388915593442115,1.1155440341041705,1.1070788885905534
487,1.1057499095255887,1.1194277221007944,1.1236363979412818
488,1.2359941887320742,1.1018501808049166,1.1737293558181612
489,1.1118373243484296,1.1227923252400498,1.1162785965824886
490,1.0648742469719243,1.1455308794011336,1.113873804236068
491,1.0546337948081925,1.1273732106949579,1.126966186530132
492,1.139732785670643,1.140401360075711,1.1428198693935923
493,1.2124287581348607,1.1753651627499206,1.1356862935331953
494,1.070629749554064,1.1172135185401353,1.1143316867129025
495,1.0904321723473527,1.095394598406965,1.1057247687297558
496,1.1118956777713869,1.1235147307812823,1.1188782040187575
497,1.176657937630857,1.1130527096799474,1.1236928530712893
498,1.0789014216094024,1.1094618713114202,1.1386871575625106
499,1.232032697215002,1.1211345747402957,1.1758353902701548
500,1.0297241111432995,1.1322531242898846,1.106012206767665
501,1.1181462526580583,1.1397382637662445,1.1282655991986608
502,1.1633670359564794,1.1198877417459565,1.1333981051328328
503,1.1156972811615407,1.1402549938082656,1.106686213265053
504,1.1443265412196202,1.1578481989456784,1.0948027007469117
505,1.1393600470591332,1.1399360088614066,1.1216356710418742
506,1.0514572570190426,1.1231986398396059,1.1382293149998484
507,1.1252320566470333,1.128633977558795,1.1164023785955193
508,1.088547079503835,1.1536738730620169,1.134267583463153
509,1.1886141064797828,1.1247695519823198,1.117819326596811
510,1.1334452704995899,1.1332478823664283,1.1254064613105088
511,1.1410740852754104,1.122429935067442,1.120239620209191
512,1.2309334963570628,1.1222582908915688,1.1191332596913404
513,1.063436406699033,1.0969593317434296,1.1270652291316738
514,1.0751763108782857,1.1141200991632711,1.1157640104729012
515,1.0278574250598955,1.1359351653860132,1.121859499766872
516,1.0850499694078972,1.113906944148481,1.1288246700489444
517,1.084280588194399,1.1330824712059409,1.1192668004220738
518,0.9903182770237144,1.131974811447282,1.1152160432839033
519,1.3334763703971075,1.1152683517583284,1.1275828756717703
520,1.1689953625403613,1.1195594313491104,1.1406564275464282
521,1.0379340402780495,1.1215454675134489,1.161944220182589
522,1.0459877789119618,1.1231577498351801,1.1016890997628164
523,1.0875926004007463,1.142838356588108,1.0985192638560315
524,1.2480645148979692,1.1367393423820926,1.135377354320221
525,1.1521127999527834,1.129102933783493,1.1188651255899893
526,1.1811716784699187,1.1253130256062813,1.0949598139330954
527,1.108595959333809,1.130596606183138,1.12888807288116
528,1.0956951512361188,1.1321737587980187,1.118424679821287
529,1.1483225961633172,1.111009347867561,1.1930072279481716
530,1.1245924701480876,1.1175244452650401,1.1433608976725174
531,1.0757353971454382,1.1025953692227006,1.1305058430654502
532,1.1671259432284118,1.1313118349261688,1.110603388115389
533,1.140623879795625,1.1326984344333757,1.1184472660675737
534,1.1732660665538315,1.1108476530319022,1.1203585062906427
535,1.0845287714952923,1.1352517262993809,1.1268391547576204
536,1.119234039658564,1.1377235604535438,1.0988781556588039
537,1.1327786647515963,1.1183006987159447,1.104467620940636
538,1.0429346648605538,1.140151414460915,1.1264878372155107
539,1.064705142501924,1.1397883360446792,1.1231811201310387
540,1.139580778073518,1.1517721990983736,1.11963461378791
541,1.091635171919813,1.1126896776618003,1.1226030236707585
542,1.0591077101873059,1.1077765895455476,1.1146591910574666
543,1.1686806149419007,1.1312157575933055,1.1339782616143905
544,1.1446848454795273,1.1519577056710975,1.1173167830113822
545,1.2399274993430787,1.1386150037271348,1.132735491303597
546,1.1065490657423318,1.0901757010082052,1.176835528755704
547,1.135656605847485,1.1231685024015194,1.1122551491295176
548,1.0847897135720797,1.1280682900562338,1.1075436282341131
549,1.1523374383673193,1.1165553165556807,1.129973881866413
550,1.099214399648736,1.137020059597504,1.113347484912883
551,1.0608301378813407,1.1342006405900358,1.1084249877548948
552,1.1071790375250123,1.126365334508252,1.1274362945924274
553,1.1221597854771848,1.1105219154932846,1.1514933225036108
554,1.1120742847420328,1.1000583814547276,1.1180380192936235
555,1.066735408514493,1.1475413265298717,1.1121505934937572
556,1.090108230839114,1.1255789828815006,1.1157438952094945
557,1.0272333523748653,1.0976030517255366,1.132099893867861
558,1.1137253050836384,1.1245835930390315,1.1272570193482174
559,1.1065118344242644,1.1368970821508282,1.1116859806407076
560,1.1326420728364976,1.1257328570327703,1.1186910344795975
561,1.156756601691169,1.1321103554734708,1.1168148325357474
562,1.0675533007984754,1.1525589750887493,1.1431639190705145
563,1.086746808887698,1.1165199416931972,1.103958650071311
564,1.0740595702349305,1.140142517048196,1.1210650736553935
565,1.1682510899347975,1.1180894157777928,1.1011609673495582
566,1.0636612929889182,1.1359936183754689,1.178382357870878
567,1.0715270894531113,1.1703015092686309,1.1034104770386712
568,1.0516747145557566,1.12566216869634,1.1085925359743825
569,1.0387579262015905,1.1338455522330346,1.1295980552576488
570,1.3181931560843847,1.1269830846494904,1.1134192196254757
571,1.1074147282804745,1.109643623760332,1.1361133951764257
572,1.1278574477748444,1.139034703333585,1.1156247059557696
573,1.0690294085270255,1.1467315211536673,1.1128899155306236
574,1.098593096700688,1.134163198135087,1.1058506750651478
575,1.2327557455084357,1.1118861508592066,1.1286617613826813
576,1.0918851836301242,1.118366933702815,1.1064711396755784
577,1.121268919280244,1.143529920415064,1.1107418614253108
578,1.0597410891193244,1.1056548068431513,1.1153122500629977
579,1.1038762889676286,1.1310105320832577,1.1233989427478752
580,1.0768273542935989,1.1323591027205189,1.1219885380337182
581,1.0850223971868131,1.112624528702279,1.1246855477453441
582,1.2956798380383188,1.135714929617092,1.1430718596275626
583,1.1138478858302905,1.1140899428386344,1.148814223577994
584,1.0277516661917756,1.1366121134459002,1.106709432458703
585,1.3574352719008416,1.1568325415361012,1.1149015352054188
586,1.1133600557544754,1.126379425325026,1.1319988602035402
587,1.0540613559445313,1.1408134319309429,1.1105293086103538
588,1.1023980614092233,1.149029971869012,1.1538680159972172
589,1.0880105682872219,1.1347857976719429,1.1409499770750096
590,1.0904187414486486,1.1035628046450274,1.1421294922617953
591,1.0918700574166131,1.1102294902594534,1.1111764701701639
592,1.0962419642560994,1.1036150928371238,1.112707962300074
593,1.2137289279288317,1.1140291981157717,1.113230646490282
594,1.1179175631151923,1.1616102487533975,1.1135608194265956
595,1.2233331497967035,1.0926782060003672,1.138598485746818
596,1.1299742398767538,1.1540370792023125,1.1172032725581231
597,1.0900888538399158,1.1308995576380645,1.1195478001449186
598,1.1471129872614634,1.1324612292191871,1.1096214974017486
599,1.0716972418547732,1.102895865678842,1.1086844725692502
600,1.0961103295969252,1.12498570979778,1.1054515361933042
601,1.0791889242804646,1.125469271514359,1.1290507909946481
602,1.1525757403048897,1.120132415793792,1.1035090221244364
603,1.1776327027229236,1.1155750833953544,1.0962567078286864
604,1.1675031590128888,1.1232945876379008,1.1029986764955522
605,1.05413107305466,1.1058354769081977,1.1227798240262594
606,1.2905878788245158,1.1247171712095203,1.114911401851316
607,1.002992975284019,1.1268468164355414,1.1218657286752558
608,1.160183809882123,1.1346624219358872,1.1197896629015431
609,1.0758923042828883,1.1450242720322705,1.108267222119985
610,1.0568482000155186,1.1542800790151924,1.1055028407597733
611,1.04689140178905,1.1057644477610424,1.139256943404866
612,1.1370369503431013,1.145372725583996,1.1432395582861834
613,1.07549999987024,1.1181170828915383,1.1462304304861464
614,1.0300433269640799,1.1577333614045606,1.124030167665219
615,1.1177685784128477,1.1389625225569218,1.107850606926347
616,1.0652812998496421,1.136262411997899,1.1257578533116435
617,1.0352865163621652,1.120879138327639,1.0992203424019664
618,1.1404942140686023,1.1246702568843143,1.1349830908066068
619,1.1290958373286546,1.1332918703236923,1.1208470840953713
620,1.061404043960979,1.1603552043082233,1.1396004208346975
621,1.1546865023983204,1.1251938859440598,1.1297268471187163
622,1.1474962192681157,1.1101682334963732,1.1095666696732944
623,1.023906963533699,1.123843441357657,1.1121909955472575
624,1.3027099218440108,1.1041469710976024,1.1362236157304348
625,1.1002661077734175,1.1288387254653818,1.1204770725060453
626,1.089190322633191,1.124334179518323,1.1060026101323237
627,1.0226296361607654,1.1216548933320825,1.1106135166657942
628,1.1658842384039922,1.154838665058346,1.1391267804229017
629,1.104587156130718,1.1381581456584184,1.1233219453268202
630,1.1229497811843956,1.1122399941201184,1.120220504162744
631,1.0746016653444117,1.1122706242261515,1.1225450835750543
632,1.1238192910278648,1.126854840266094,1.1165513111138903
633,1.06348617817608,1.1191593621914617,1.121615855692122
634,1.0975515441205645,1.119336044577819,1.1329668924826215
635,1.0788565099994327,1.125734461921007,1.11862937010933
636,1.1356099456509783,1.1251462977405715,1.136871256020475
637,1.0782063302587688,1.1411158326328648,1.13361941295172
638,1.318106891371642,1.1249361067752335,1.112716949243012
639,1.1086569537918791,1.127217917183721,1.129598797581055
640,1.2223533291390363,1.1205037978285697,1.11670064206957
641,1.0370215419689357,1.1558575867269085,1.1132582267185023
642,1.0934585594064312,1.1206472781272439,1.1118880120322367
643,1.0473557060508127,1.124538238228001,1.1252414423885917
644,1.074754344938178,1.148016280083352,1.1405157967861697
645,1.0733836986665868,1.1375229454853035,1.122146309506408
646,1.0961807822663239,1.1303458344885338,1.1183948963721846
647,1.1511642516447793,1.123761931690122,1.11747487845396
648,1.08793874001595,1.1322856295664854,1.1297634665742744
649,1.2479501032571358,1.1249074272941306,1.1250764849921036
650,1.081878090592021,1.140570808434545,1.1070800146753215
651,1.1077107898123935,1.1252766834074421,1.1443356046763864
652,1.075388963445704,1.1360900922744683,1.1244578187098089
653,1.0620917132138914,1.1012655939875853,1.1774317712160969
654,1.2585926806646908,1.1430362608027178,1.1276281323067268
655,1.0841755892740546,1.1282620154597605,1.1303895945165232
656,1.0656592133627245,1.296992921669908,1.1067213426094573
657,1.1187709907696246,1.1115778575647663,1.107086879556671
658,1.2711502111771877,1.1286461956847542,1.1286722636319133
659,1.1365293299639398,1.140967272906745,1.1322967688410117
660,1.0254292936660763,1.1339616737631775,1.1107732904357297
661,1.1079694570043706,1.1272300800919344,1.1061080123928526
662,1.0608556704516021,1.1205441533606655,1.1023511196868194
663,1.1104973463444563,1.1519582440804241,1.1311001931443263
664,1.1441116753644307,1.156678245308257,1.151343576535002
665,1.1405391096766293,1.1490562367730868,1.1650642190505585
666,1.080044205454027,1.1219545088416214,1.1230000242424216
667,1.1023750383128252,1.1286253010282716,1.1197815384034047
668,1.0368011942246362,1.1035920246700792,1.109003515395296
669,1.096716120891048,1.1181662141609305,1.1204386812338936
670,1.1136855315769445,1.1171945033940691,1.1106149785015573
671,1.0655967100253694,1.1260068068135447,1.1192002132681464
672,1.135499667669727,1.1105747337867216,1.1020139297816285
673,1.0857097743510231,1.110685962396735,1.1358593233590648
674,1.2512938379256913,1.1153235370790329,1.1111789973680999
675,1.0885966218854075,1.1289804251446058,1.135068930260972
676,1.1002770380073303,1.1293888501567653,1.1176433181857455
677,1.143804030529585,1.121852899890043,1.1056045824809126
678,1.106176974122294,1.1430076967134597,1.111220522133079
679,1.1509389568009825,1.1244220027909524,1.1269561823484249
680,1.002107215317376,1.130885276213441,1.1052986362863926
681,1.1497515293524436,1.1146113140446823,1.1385320394131027
682,1.0591186359669638,1.1393633904075224,1.1355634679986963
683,1.21109907674743,1.14600191294352,1.1124802986965086
684,1.0993445193411489,1.1198548641999706,1.1126843458755658
685,1.0672655323590303,1.175427190674067,1.130378613552185
686,1.1843132541839045,1.1174953975354518,1.147706241579417
687,1.0895639994633768,1.1528690648449431,1.1246829581159805
688,1.076380772132697,1.144643267246515,1.123208022534253
689,1.1625354166222726,1.0799953212952604,1.1272040642871577
690,1.0779140504131195,1.111309139298807,1.1188463045744492
691,1.1523598131859147,1.1393364568288054,1.1030456132856745
692,1.0757413958610968,1.1281583193518112,1.0995618071504047
693,1.6270952975438535,1.1272490214957513,1.110360332731221
694,1.0446582346883753,1.098313162639913,1.1380465479313835
695,1.0368389198863823,1.1191181054303778,1.1003218043025929
696,1.064617817614312,1.1124036303323623,1.10901743317007
697,1.207725615825204,1.125630659839651,1.117132258102999
698,1.0835722368472234,1.1105395599747037,1.1260917505647043
699,1.159760215748525,1.1171418173228975,1.1537275871650063
700,1.1666655626552296,1.1100858658137485,1.1237455626309716
701,1.0565265274193247,1.1061409775717264,1.111168787295164
702,1.1002081987982537,1.1170621850138676,1.1071038605263317
703,1.0970816848278853,1.1606838129829706,1.1087224547587646
704,1.1347755662148071,1.1257260165925222,1.132684836261381
705,1.1475925800866489,1.1118939437433224,1.1244983640245163
706,1.2963049253714534,1.1308174241479758,1.1146523440273308
707,1.2599372465616459,1.1399123799261845,1.127625670897345
708,1.0841516854430222,1.1498918263041942,1.1218504529321802
709,1.1607074575644742,1.1403943383320385,1.1060276122199653
710,1.031260359304962,1.1331871917375358,1.135484235739381
711,1.127187879578964,1.1278142817348589,1.101339716066779
712,1.1356447623940094,1.1215190532600199,1.1093190942616824
713,1.07837201216394,1.1815971554861349,1.1427169959961896
714,1.1544515042385697,1.1281188381087175,1.110444847938646
715,1.0506850530766314,1.1291038243474467,1.1020124423384152
716,1.0841907374086919,1.1285330879796411,1.1220572021515354
717,1.1456488327721008,1.1468035232306182,1.0977778655657553
718,1.1374884205370053,1.1041113011746067,1.1470839243462037
719,1.1918865287938352,1.1246986293622943,1.1170807431020564
720,1.1361856154667118,1.1155003752012222,1.1111816975603257
721,1.1010499464538985,1.1386971524042764,1.112066235743002
722,1.0819941520989604,1.1394038571047416,1.1016220617225512
723,1.0638214672554758,1.124427773096049,1.1207113181623563
724,1.1049064281990624,1.1639703491452977,1.1165717855956019
725,1.055252436862337,1.1058622168791057,1.1248679056007236
726,1.102333265183235,1.129570433117072,1.1330774955280463
727,1.0591610723454359,1.1149638490957943,1.1459816556171663
728,1.1163078761320535,1.1363680440328847,1.1061592816303125
729,1.0546403510965452,1.1505243887882601,1.113948496512334
730,1.084658740888772,1.1181831607174098,1.126782297866571
731,1.2826193090518165,1.1200017377108786,1.145700613753211
732,1.1262358911302284,1.1293086638037055,1.1185331836993293
733,1.436622520187984,1.1102443285792096,1.1367541592918435
734,1.1395996368862071,1.1803657979234896,1.1155462618700773
735,1.0756745008129793,1.1287307452202084,1.1189805560655248
736,1.1174316192992306,1.131191511035025,1.1278387281872533
737,1.1259323645880748,1.1200776687285001,1.1090239909595634
738,1.0877148555456508,1.1186054786013933,1.1049456077277922
739,1.101889670866862,1.1124822657164724,1.1263035476107075
740,1.2167285659774048,1.1194252594373129,1.1357662182597388
741,1.15603494031382,1.1259143352373857,1.1116159275344693
742,1.1297377341429249,1.1141726387124886,1.1224379127878983
743,1.0390120129387892,1.145686119369757,1.139043968612369
744,1.1478424296257912,1.1285491857387202,1.1088919171756038
745,1.0275711927955813,1.1156887491562937,1.1597801784792199
746,1.0815412485570075,1.120899877426208,1.1015957307953812
747,1.0391464764508032,1.136464668550218,1.121055994279463
748,1.1073480719736084,1.1438960044866242,1.1430359313896443
749,1.0796297406048736,1.1353474343794787,1.1181228721293512
750,1.2742902437296078,1.1376917584615576,1.1118951080092603
751,1.113991685273153,1.1136723990835473,1.1098594371883923
752,0.9981692887374999,1.12915125954426,1.1467090697841897
753,1.085227385808238,1.121071244775481,1.11072646042974
754,1.1288350881874076,1.1425696875199327,1.1210114973194178
755,1.0527038140668181,1.1285909512710746,1.111922402949948
756,1.1280391459775587,1.1162226469740366,1.1066699018247648
757,1.1866126529555434,1.132289566856043,1.1216565506012166
758,1.0823885473385328,1.1498644906884645,1.1058424759617518
759,1.1373019592703937,1.1276640650928569,1.1071968018718041
760,1.1828409926003323,1.1467935888370502,1.122600693503695
761,1.0958282411430869,1.1159953563405733,1.114344947120723
762,1.0284942309789402,1.1568896781381361,1.1212682254768447
763,1.0438925655779634,1.1101365196372985,1.1233300432448938
764,1.1447281442895714,1.1511881701851523,1.1224745245899315
765,1.0984971294799637,1.1166428929510508,1.1324186054647105
766,1.0837167848903657,1.1423392226553821,1.103358342080926
767,1.1227715864287273,1.0960066288767354,1.1209810857323987
768,1.036247791887094,1.1235526001754153,1.1284709530008252
769,1.209301696603979,1.1337124250945143,1.1125780519351698
770,1.0927309553738591,1.1286350934899259,1.1399702194107875
771,1.1732235947901275,1.130809283626581,1.1507845622881598
772,1.1553095955456303,1.132979151863636,1.103177470263681
773,1.1004484162626114,1.1238568251071728,1.0883172499625353
774,1.0735190205512113,1.1524858567624734,1.1046586917693182
775,1.1968358901989398,1.159490317735843,1.1060893782490986
776,1.0665375477496144,1.115987981794957,1.1407732492541192
777,1.1505471602508508,1.1264084178788503,1.1270949065273197
778,1.178448261944137,1.1282810219678352,1.1024740219687656
779,1.1400012781276252,1.1147007927541173,1.1104499874602785
780,1.1544988844738477,1.106117678091745,1.1118888135095846
781,1.0684808471566265,1.145415540239145,1.1100366964733563
782,1.0550625138527279,1.1396988585705943,1.0985130579447901
783,1.1291560233869036,1.1108691483692321,1.1072435333913893
784,1.0608443755588841,1.17238510818629,1.125194148843428
785,1.1142570919334398,1.1283114294611551,1.1142732649010256
786,1.1293496547556399,1.098791252897223,1.1148673127760302
787,1.1642271620043594,1.1387411197795883,1.1214743228802422
788,1.0808299953320581,1.1331918813691602,1.1208825988126276
789,1.186525098262831,1.1395383326995494,1.1140544150272826
790,1.064750176948405,1.1148524588966315,1.1132397597583847
791,1.0802481307302771,1.129681266544389,1.135616210481658
792,1.1232446679264783,1.1295190706742912,1.1172109032871236
793,1.0883547438409962,1.133995349856935,1.1064769615910737
794,1.1022658428368461,1.1261911939363218,1.1670219088747973
795,1.1164545338807292,1.1328292977976615,1.1311002028919455
796,1.126135915603672,1.1231833487703442,1.1227515298866042
797,1.1981441282428278,1.109054319668099,1.125207287252705
798,1.1538398032295072,1.111945897081366,1.099340347980073
799,1.0723615305774186,1.152230698746884,1.1311482567134479
800,1.0790247705082694,1.1604342253709008,1.124667905408798
801,1.269871822251798,1.1233548383672078,1.1051220557816726
802,1.1423472725275678,1.137895724486157,1.1235939585099106
803,1.1213555092629104,1.1251056391980092,1.1338072187899382
804,1.0960920804910386,1.118009762328187,1.1153667496711035
805,1.0989396197750394,1.1357689470188659,1.1006601491631405
806,1.1348027325885957,1.1612450515255757,1.1091782365945493
807,1.0658866813472447,1.1197482618179986,1.128215399063389
808,1.0594239040973978,1.1277050742159713,1.115318902739719
809,1.155954293829801,1.1299847942150434,1.1082313094628693
810,1.0514546299980394,1.1214210720419924,1.1201786634936637
811,1.1127505998454,1.1100610464038976,1.1103923739702013
812,1.0100457423482165,1.1249108440184015,1.1311208799245742
813,1.1047179012073438,1.1407441382383492,1.1311423289403197
814,1.13572800409499,1.1094877635458489,1.108602230064954
815,1.0746046927682265,1.1393179772023718,1.1072142140904842
816,1.1134082789519641,1.1397304566619242,1.1332683492408837
817,1.1717135288193372,1.1121531765176755,1.1418720906893403
818,1.0742102683011332,1.1321156889854576,1.1188206114847727
819,1.15388213745436,1.1344982844310092,1.1208660663821752
820,1.0764207987916856,1.1257623009696502,1.1330621586634715
821,1.1057153301163967,1.1131461761826413,1.1340828831930936
822,1.0718309766930003,1.1212839713510245,1.1104171391071198
823,1.0568622103772316,1.1272710456132795,1.1106125901302961
824,1.0326977113024642,1.1256799817786654,1.1451137172829866
825,1.076520921263982,1.1633173649230815,1.1141615055015321
826,1.079254713512544,1.1037233011213443,1.1280781145704621
827,1.1037268513673915,1.1485235253425874,1.1097050640027253
828,1.0370692473472511,1.1305351268584054,1.1561658939421686
829,1.0909281938496336,1.118335202841201,1.114393794626199
830,1.041566466937509,1.1252696249137082,1.0983476812015747
831,0.9877911412188912,1.1289388008580261,1.1074328153707198
832,1.187023821801617,1.126230175001359,1.12684693784663
833,1.1402917483711976,1.1291014539705837,1.1069562031001081
834,1.1222947787764865,1.1240032515247753,1.1256586873626975
835,1.1250510374777511,1.1162600988502318,1.135236412615202
836,1.0795493225741855,1.1221145479771124,1.133537064909812
837,1.1670276972154372,1.1418292254423277,1.151675128905102
838,1.0796807847954486,1.1228319617906868,1.122532994298807
839,1.0550138088004235,1.127098791457756,1.153093946856089
840,1.1648921206839504,1.1093414106463289,1.1043628693635865
841,1.0899910556477106,1.1224485964624666,1.115338591077111
842,1.155089714597628,1.1215190597954972,1.106012400002905
843,1.0552374195222045,1.091395612234517,1.1387474328834526
844,1.132254645587862,1.1281811430583553,1.1082358410482045
845,1.1063683945245435,1.1291060868812117,1.1461958897017572
846,1.245990302157161,1.1361999570993087,1.1107289104371194
847,1.041345224438061,1.125694144642939,1.1491325190027661
848,1.0805896366771601,1.1349492709937867,1.1203262438335828
849,1.0902954705217616,1.1201631398621708,1.1215596257197822
850,1.1181888418671142,1.1126713696532156,1.1140378862902691
851,1.089780311306733,1.1153342229714134,1.1227882650757146
852,1.104222415844239,1.1087645172649592,1.1381293382675493
853,1.0844103465234065,1.1139359212204967,1.1252022111789188
854,1.0977851412805335,1.119442807305624,1.126494317474648
855,1.1330656331289959,1.103046684702274,1.1251855970284153
856,1.1230197507944149,1.1496534876952083,1.1112595364686952
857,1.0841545512541275,1.10229144601661,1.1204975041558667
858,1.1188273907559527,1.1733103093904576,1.128889004519572
859,1.129826609168236,1.1343446760594806,1.1281603925822867
860,1.0656852557782168,1.1117308704329747,1.1166878153186683
861,1.0385029795368967,1.1277429681954463,1.1154395287432812
862,1.0058444256287549,1.1516586505269262,1.1587347975352869
863,1.1168900025081132,1.1227348234348127,1.1157668638707183
864,1.0889924183129502,1.1242324774299997,1.136263165409128
865,1.1155665040759926,1.1228479527980337,1.1203351269411035
866,1.123842161209962,1.1347020558360164,1.1202475089052386
867,1.0313923446614963,1.1266554422945076,1.1280758116208556
868,1.1266173670932573,1.1277051428761748,1.1262384387868527
869,1.122538657557237,1.1510561096285732,1.1351503631680224
870,1.0725028077705852,1.145604640973686,1.123321205507002
871,1.0662059048314338,1.129542096484181,1.1079292211409681
872,1.0315503552366527,1.1429516639160784,1.1240917820021143
873,1.1426997039274953,1.1219744886493097,1.1326659769611631
874,1.3615861966225693,1.1245145752408119,1.1642231002155257
875,1.09323735571666,1.1225207692710144,1.0984509025481668
876,1.0607978972396919,1.1148583999490504,1.1020170960389046
877,1.2128138427641642,1.1245460286330287,1.1201251337397715
878,1.0739626453737579,1.1417498826699735,1.141589963508231
879,1.0976998911029607,1.1190151175386713,1.133536606635838
880,1.0742088966088723,1.116776304515471,1.1052362771012592
881,1.088696257754578,1.1287393464283635,1.1107123283633116
882,1.1608041816258206,1.161947352775681,1.1346054933798184
883,1.0456126853197223,1.1501159249348254,1.1106958716323485
884,1.084001132631896,1.1237987351237788,1.1240428059856382
885,1.2680727565060428,1.1272260549886972,1.1141075827261837
886,1.1654487089213965,1.1254532270262845,1.1206229327751343
887,1.1058585122097497,1.100345681533191,1.14828091417566
888,1.259425681836105,1.1235910373809443,1.1340775695847378
889,2.0557567905195255,1.1308183246114345,1.112464967153468
890,1.1987493788568204,1.1294257574677606,1.1284560061505629
891,1.1518498115979579,1.1029889455826598,1.1268202762174033
892,1.0460987012186036,1.1342313046750188,1.1145688696354834
893,1.062628295914531,1.1688741955566089,1.1350806132829796
894,1.143905583251228,1.1286480097412916,1.121508064938449
895,1.0797147490216776,1.141202685889022,1.1252869424794008
896,1.1611936316828666,1.1293495409893435,1.122948684092045
897,1.0785894259953148,1.1436442171879035,1.138985046724742
898,1.2395405133225672,1.159142803202236,1.1234893513598947
899,1.1267325005180535,1.1405058971032809,1.112091089950472
900,1.1409945747328112,1.1253202194714094,1.1162256364362582
901,1.1736291893471038,1.1158721983646902,1.128667378279521
902,1.0806146329689428,1.099477775696493,1.1187818665978861
903,1.2627564730890615,1.142715034556647,1.1226482457566136
904,1.094801050461397,1.1436166990522667,1.104621430809115
905,1.0591406888551413,1.1321213142894264,1.1535695601261104
906,1.0666878747760205,1.1037578849134517,1.1272074064884352
907,1.0752658082481268,1.1166968754505389,1.127342984351218
908,1.106467817712924,1.1163901363074307,1.1260951233202665
909,1.1325031391436464,1.1150971039640285,1.1001157406527649
910,1.177077235665112,1.1351509371847168,1.11628089846856
911,1.0203376324170916,1.127845416617097,1.1642280938886846
912,1.09572694168483,1.117329709744014,1.1413367894473598
913,1.0852277286491305,1.1202081729288895,1.1198440941140848
914,1.0398940679346418,1.1336933280215546,1.1260239655178739
915,1.0883994092106917,1.1238073994419309,1.1468775886333504
916,1.0357355054454218,1.1083683230200736,1.125557797459712
917,1.0565880788181343,1.1025074833988988,1.1388000270961587
918,1.065031432347767,1.1337301760702068,1.1142718264524538
919,1.205936748954791,1.1492511296066827,1.1020855391263034
920,1.0959731724013282,1.1284349429173461,1.1225842091813374
921,1.0857912305674882,1.1328436623554698,1.1267492907150696
922,1.1433641823391545,1.1242480392203196,1.1140759934233209
923,1.0484562907670514,1.1180083870180912,1.1397654896933287
924,1.111453246182462,1.1268147302849871,1.123798564738628
925,1.4735061509983753,1.1119004198863935,1.1292154320264765
926,1.1092620697424234,1.1132822321775275,1.1241276541341745
927,1.0830368717966912,1.1257776551982297,1.172202945956804
928,1.1140846301006144,1.1580488104840496,1.1246151784031724
929,1.0681181148592107,1.1377648205246211,1.1098629279809331
930,1.3733130573647145,1.1408591352100166,1.1329193769893666
931,1.1005621077847807,1.1122186912641583,1.1131295554253053
932,1.0550250568686752,1.1250213262295243,1.1093313620670497
933,1.0873414275731959,1.1339994691177868,1.1116160977184537
934,1.323506778338591,1.1428821593939666,1.133116663733638
935,1.1151893596590687,1.130443680667298,1.127321330955611
936,1.154545802381564,1.113160022670664,1.1290207681632487
937,1.089954039138278,1.1124282005058022,1.1267228730537922
938,1.1815994465234212,1.1182231554117683,1.1210794934222033
939,1.3087401872941256,1.1288450866389612,1.1206319604533383
940,1.0775569677413563,1.1192012985243693,1.105346837885215
941,1.0400321909296015,1.1402508581802686,1.1536303381335078
942,1.1257259628797782,1.1505903715285144,1.1052721515681756
943,1.066925815255588,1.1073010472033074,1.1093454649276904
944,1.0832847128192507,1.1120213209562608,1.131990329216455
945,1.0441643548511788,1.1289814407771814,1.1334513001967546
946,1.1087757252407593,1.113331551326175,1.1190260408705994
947,1.0695891871660723,1.1260156860727757,1.1092110478263701
948,1.140400606448437,1.1383791531911776,1.125801862807092
949,1.168087715804547,1.10859140119191,1.113973831912617
950,1.1195196923214352,1.1287902744222513,1.1015235176120637
951,1.351019541346572,1.1837697436487298,1.1051847885274082
952,1.069447986272491,1.1562307890131807,1.1341536597602664
953,1.2342333549674105,1.124382060648267,1.127234206041584
954,1.0178743224631708,1.1202727259198295,1.1213015057837274
955,1.070757905836555,1.1127191034893078,1.1324100713654293
956,1.069908418494138,1.1484929711451788,1.1408730954498372
957,1.07348488492489,1.1233880975989978,1.1238131432673504
958,1.0431113460376285,1.1266222893787725,1.1176374543678371
959,1.123442062974972,1.1241872779991262,1.1273472932108344
960,1.0986341049153543,1.1268248927625115,1.1253835721947303
961,1.0899575989855625,1.1232734050057818,1.118440427678505
962,1.1483948683961525,1.1381385386522922,1.1341478222448216
963,1.466514543864675,1.148872682432462,1.135068165838824
964,1.0873445285158299,1.143561839981842,1.1156378165969953
965,1.1344550571079077,1.1166435278751625,1.1155147888031025
966,1.0695672987932165,1.1180153772331383,1.1126117909116153
967,1.1290020009186397,1.15564279977273,1.1078346026188284
968,1.1086805630707621,1.1298269859632188,1.117658466042829
969,1.0837700349511774,1.1393183100105486,1.102667455021861
970,1.0304902994832534,1.1280587411881737,1.142603596833009
971,1.1243712025653687,1.1388795465761121,1.1149698739732607
972,1.114118719262285,1.1016766656611707,1.1247650977326358
973,1.1012172994111662,1.1531832041212955,1.1007871686737085
974,1.1114345597372282,1.1297195587462365,1.1171139894921223
975,1.1510501261499946,1.1164135468955194,1.1139569144070813
976,1.0936027444113907,1.1384625786749396,1.1202769077888848
977,1.2175364190240008,1.1110956546084325,1.1151783175112202
978,1.245432541444018,1.121827937031137,1.126103234249469
