chain_id,hmc_5,hmc_10,hmc_20,hmc_uniform_9,hmc_uniform_19,hmc_uniform_39,hmc_two_point_9,hmc_two_point_39,nuts
1500,0.1341125,0.1438125,0.1527,0.1472875,0.2174125,0.1447375,0.1484375,0.1530125,0.1451125
1501,0.139425,0.1462125,0.1497125,0.1405625,0.143725,0.159925,0.1418375,0.1451875,0.14977500000000002
1502,0.1574625,0.1455875,0.146275,0.1502375,0.15225,0.1484875,0.1306875,0.1460625,0.15205000000000002
1503,0.1548,0.13665,0.14575,0.1330875,0.1514375,0.1476625,0.137125,0.149425,0.14878750000000002
1504,0.1323875,0.148775,0.1460125,0.1393125,0.136575,0.1484,0.1380375,0.1421125,0.1419375
1505,0.1468875,0.14785,0.149125,0.14665,0.1412,0.143625,0.1375125,0.14495,0.1471125
1506,0.1306125,0.1393125,0.1384125,0.1380875,0.148725,0.1447375,0.139475,0.1468375,0.1477375
1507,0.154025,0.13615,0.141625,0.158875,0.162475,0.1442625,0.1404,0.1527125,0.14881250000000001
1508,0.1929875,0.1403375,0.14025,0.15135,0.1643125,0.143425,0.1424,0.1408625,0.15095
1509,0.1329875,0.1406625,0.14055,0.13825,0.1462,0.1481,0.1440375,0.14275,0.1517
1510,0.1565,0.13775,0.1490375,0.1326125,0.143525,0.1442375,0.1520375,0.1437125,0.14677500000000002
1511,0.148,0.1404125,0.1469625,0.140125,0.151825,0.1455375,0.138275,0.1502,0.1416375
1512,0.142375,0.1362875,0.1447125,0.1540375,0.14,0.1512,0.14745,0.14485,0.1501875
1513,0.145275,0.13765,0.157275,0.130425,0.1529625,0.1422625,0.145275,0.1561125,0.143025
1514,0.1497625,0.1389,0.1421125,0.1474125,0.1468875,0.14495,0.14345,0.1424625,0.1532375
1515,0.137975,0.135075,0.1440375,0.1423125,0.1439375,0.1492,0.1473,0.15195,0.1502125
1516,0.14325,0.15035,0.1515875,0.1387625,0.1505125,0.1468125,0.132575,0.149675,0.1476375
1517,0.1281125,0.14145,0.152975,0.139825,0.1680625,0.1467875,0.1306,0.141375,0.1464625
1518,0.1663875,0.148525,0.1459625,0.147,0.1517375,0.14115,0.1437375,0.1406875,0.1491375
1519,0.147025,0.1419,0.138975,0.136425,0.1423875,0.1527375,0.1435125,0.146225,0.1449625
1520,0.1417,0.1383625,0.144975,0.1439375,0.136475,0.161525,0.13635,0.1440875,0.1515125
1521,0.1467,0.1578,0.1447,0.1392125,0.144,0.152275,0.1552125,0.1413875,0.14765
1522,0.1375625,0.1437125,0.138,0.1347875,0.1418,0.1437625,0.1460375,0.1437,0.1449
1523,0.145575,0.1616,0.1417375,0.13385,0.1395,0.14705,0.1428125,0.1451875,0.1416875
1524,0.1526375,0.1453875,0.1454,0.1506,0.15595,0.146875,0.149875,0.147975,0.149425
1525,0.1354,0.1586875,0.1443625,0.139525,0.140675,0.1495875,0.1329125,0.1492875,0.1501875
1526,0.136575,0.1379625,0.1462375,0.146075,0.1379,0.1433875,0.1229375,0.1507,0.1482125
1527,0.151325,0.1452,0.1455,0.137825,0.1440125,0.1456375,0.148675,0.1445875,0.1455625
1528,0.1458375,0.1397375,0.1595875,0.1428875,0.147325,0.1436625,0.1683625,0.1484125,0.1491
1529,0.136525,0.1389875,0.1492125,0.1416625,0.1415875,0.1470375,0.1298,0.1463,0.14775000000000002
1530,0.1424875,0.14755,0.143275,0.1416625,0.1426875,0.1439375,0.1500875,0.1442125,0.1473125
1531,0.1451125,0.135025,0.1532875,0.16,0.166175,0.1423125,0.138825,0.146625,0.1449125
1532,0.222225,0.13525,0.1535875,0.1410875,0.1425375,0.148625,0.1424625,0.1465625,0.1530125
1533,0.1393875,0.1642375,0.150575,0.1436875,0.1548375,0.1451125,0.13295,0.144075,0.14627500000000002
1534,0.1379125,0.161225,0.1428125,0.1349625,0.150275,0.356025,0.1443625,0.1519625,0.1516125
1535,0.211725,0.1546,0.1451625,0.1393875,0.1500375,0.1452,0.1425625,0.1409625,0.15225
1536,0.146,0.14645,0.1468875,0.147425,0.1416,0.145325,0.1763375,0.1546375,0.14753750000000002
1537,0.1358375,0.1408375,0.14025,0.14805,0.14015,0.1466125,0.142525,0.1439375,0.149675
1538,0.1350375,0.140475,0.1652875,0.1363125,0.1499625,0.1504625,0.1411875,0.14405,0.14497500000000002
1539,0.1393375,0.14225,0.1420125,0.1564875,0.1456375,0.1484875,0.144,0.1476375,0.1426
1540,0.1448,0.1373375,0.1487,0.1661875,0.1433875,0.1467,0.141825,0.1483,0.144825
1541,0.1543625,0.1430625,0.1497375,0.1376375,0.1439875,0.1581875,0.2010875,0.1502875,0.1472375
1542,0.1639,0.1403875,0.1432875,0.1468125,0.1470875,0.1385875,0.1478625,0.1464125,0.1486875
1543,0.145125,0.1424,0.1467,0.144725,0.16185,0.1483125,0.1477125,0.1491625,0.14856250000000001
1544,0.156575,0.1452625,0.145425,0.1380875,0.135375,0.1557,0.14035,0.15015,0.1478375
1545,0.1511625,0.14055,0.1390125,0.1414,0.14805,0.1484375,0.14095,0.1458375,0.149125
1546,0.1512375,0.1409125,0.147325,0.1445875,0.141475,0.144,0.1405,0.1535,0.149425
1547,0.143225,0.142325,0.151325,0.138275,0.14065,0.1492875,0.1417625,0.1459,0.14778750000000002
1548,0.1384,0.1404,0.1480125,0.13185,0.1417625,0.1458,0.1625125,0.1461125,0.142275
1549,0.149825,0.150425,0.1444625,0.1175625,0.1501625,0.1437,0.142725,0.1496625,0.149875
1550,0.141225,0.136525,0.1548375,0.146825,0.140225,0.15655,0.1568875,0.15955,0.1438875
1551,0.1430375,0.1442,0.1482375,0.141725,0.1496625,0.14635,0.157275,0.146975,0.1484375
1552,0.1394875,0.1492125,0.1522875,0.1361375,0.145325,0.1455625,0.1394625,0.145575,0.1436625
1553,0.126375,0.1429,0.1470875,0.1443875,0.1517375,0.1501,0.1745375,0.1444625,0.14445
1554,0.1581875,0.1457875,0.1395625,0.155375,0.1397,0.1457125,0.1532375,0.13705,0.148825
1555,0.131425,0.146975,0.145025,0.1636375,0.1392625,0.143875,0.15425,0.1468125,0.1483625
1556,0.134925,0.1467625,0.141575,0.12745,0.1487625,0.1545125,0.15355,0.13865,0.15003750000000002
1557,0.14275,0.1524,0.13795,0.1369,0.1393625,0.1479125,0.141825,0.1476,0.1512375
1558,0.1343,0.136825,0.14905,0.1364,0.1440875,0.150375,0.1357125,0.1514125,0.14895
1559,0.13235,0.1562875,0.1398,0.146275,0.1468375,0.14955,0.1442875,0.157575,0.149125
1560,0.1643375,0.142825,0.150225,0.1465875,0.145,0.151775,0.1453375,0.1456625,0.146475
1561,0.133675,0.1428125,0.1438125,0.1517375,0.1451875,0.1668375,0.1410375,0.146975,0.15280000000000002
1562,0.1387625,0.1420875,0.146775,0.1310125,0.13855,0.1468375,0.13985,0.1413875,0.1471
1563,0.145225,0.152475,0.1401625,0.1342125,0.142525,0.1593375,0.16735,0.1523375,0.14703750000000002
1564,0.1371875,0.1473,0.1442125,0.151425,0.1404625,0.1387875,0.1450875,0.143925,0.1471125
1565,0.13765,0.1502625,0.1537625,0.131775,0.1482125,0.1457125,0.1432125,0.1477125,0.1486875
1566,0.14745,0.1542875,0.1465875,0.143925,0.1431625,0.1460875,0.13555,0.138175,0.1489
1567,0.1427125,0.1411625,0.1474625,0.1554,0.1341875,0.1464125,0.1537375,0.1494875,0.14376250000000002
1568,0.141325,0.138175,0.1487875,0.148125,0.1427875,0.14985,0.1467,0.1442375,0.143075
1569,0.15375,0.1559125,0.150225,0.1465625,0.1437,0.1429625,0.1384375,0.1501625,0.1463125
1570,0.1388,0.144325,0.1523125,0.1457125,0.14365,0.142175,0.1329375,0.1664625,0.1444375
1571,0.1459375,0.1451125,0.142225,0.1390875,0.14755,0.1445,0.152675,0.1455125,0.1458125
1572,0.1360875,0.143725,0.1473875,0.1525375,0.1434625,0.1516375,0.153375,0.1546125,0.1444375
1573,0.1319125,0.1467375,0.138675,0.1493625,0.145925,0.1423,0.154375,0.1369375,0.15130000000000002
1574,0.151225,0.14395,0.1427125,0.141675,0.1515,0.12995,0.1421125,0.14465,0.15215
1575,0.145175,0.141725,0.14395,0.155525,0.1483,0.144225,0.164075,0.146,0.15078750000000002
1576,0.139175,0.1591,0.1485125,0.14195,0.143175,0.151925,0.1495375,0.1471,0.15181250000000002
1577,0.138925,0.14655,0.1532375,0.1392125,0.1536625,0.1493375,0.1518,0.154025,0.14685
1578,0.1509625,0.142625,0.1537375,0.211275,0.139275,0.1420125,0.15165,0.1491625,0.1490875
1579,0.1196,0.1451125,0.1408375,0.157975,0.1440625,0.1469125,0.1428125,0.14605,0.1464625
1580,0.1413625,0.1381,0.1450625,0.130925,0.148375,0.1471375,0.1417625,0.1456125,0.1478125
1581,0.1409625,0.135725,0.152,0.1494,0.1458125,0.147775,0.1531875,0.14735,0.147575
1582,0.156325,0.141525,0.1465125,0.1282875,0.136175,0.1467375,0.1443125,0.1516375,0.151675
1583,0.1487125,0.1383,0.13735,0.1325125,0.1483875,0.1555625,0.16795,0.1426375,0.1443375
1584,0.1305375,0.1364625,0.1402,0.1978875,0.1615625,0.144825,0.1355375,0.1525625,0.1474
1585,0.1530375,0.14865,0.1415375,0.14525,0.141925,0.148225,0.135725,0.145325,0.14835
1586,0.1381375,0.14795,0.1414625,0.1390625,0.1417625,0.140825,0.13695,0.14615,0.1508875
1587,0.1398,0.1439,0.1538125,0.13885,0.2182375,0.1446625,0.140475,0.1498125,0.14828750000000002
1588,0.122575,0.135375,0.145025,0.1400625,0.1443,0.1471,0.1463125,0.1457,0.1483375
1589,0.132875,0.1397875,0.142825,0.133475,0.1578375,0.1434375,0.1351125,0.146575,0.1496125
1590,0.051125,0.162225,0.1489125,0.1397,0.1579125,0.1530625,0.148925,0.1459875,0.1483625
1591,0.1346125,0.152075,0.1529,0.1338375,0.144,0.141575,0.141325,0.1464875,0.145125
1592,0.1457,0.1587625,0.150125,0.1397375,0.143825,0.1437625,0.1531375,0.1431,0.144575
1593,0.1609,0.1375875,0.142175,0.13365,0.144125,0.1502375,0.141625,0.1457125,0.1468
1594,0.1340375,0.1349625,0.1396375,0.1375625,0.1452125,0.148825,0.1465125,0.14165,0.14895
1595,0.1377125,0.1513125,0.14765,0.14165,0.1409625,0.1396875,0.13685,0.1491625,0.147225
1596,0.13455,0.1498875,0.1439875,0.1503375,0.146875,0.1431,0.1617,0.15405,0.14802500000000002
1597,0.1451875,0.1447875,0.146975,0.1443,0.163025,0.1426125,0.1562875,0.153725,0.1418625
1598,0.141825,0.143,0.1446875,0.1385,0.1456625,0.1405125,0.1551375,0.154825,0.142625
1599,0.1357125,0.14365,0.146025,0.1415125,0.1491125,0.15305,0.1394125,0.14775,0.1487375
1600,0.1411625,0.1396625,0.14145,0.1605,0.144625,0.14665,0.1345,0.141975,0.1460625
1601,0.1262625,0.1528125,0.1522125,0.1347625,0.1441375,0.1430125,0.1544375,0.1512625,0.1536625
1602,0.1338625,0.1356625,0.1509125,0.1477625,0.138875,0.1499875,0.1520625,0.148675,0.1494625
1603,0.1562125,0.14085,0.15115,0.1504125,0.1471125,0.144675,0.15575,0.148525,0.14395
1604,0.1824875,0.1868875,0.1447625,0.1514875,0.14155,0.1472625,0.1538625,0.1426875,0.150975
1605,0.1544875,0.1434,0.1447875,0.137575,0.1506,0.1484,0.13635,0.1391,0.1511375
1606,0.1861875,0.1464875,0.1447875,0.1737625,0.1449,0.1437125,0.1514375,0.1470125,0.1499375
1607,0.1485625,0.1759375,0.1498375,0.141975,0.1421,0.147275,0.1484,0.143625,0.1414375
1608,0.127875,0.1402375,0.1688125,0.13355,0.140025,0.1424625,0.136025,0.15195,0.14951250000000002
1609,0.140975,0.16765,0.1444875,0.13955,0.157125,0.143425,0.1507875,0.1459,0.1499125
1610,0.12775,0.148475,0.1367625,0.1409375,0.1417625,0.1414,0.1360125,0.14235,0.1577875
1611,0.140675,0.14895,0.1510875,0.1462875,0.1610125,0.14275,0.1453625,0.149175,0.1502125
1612,0.217475,0.14245,0.1463,0.1376,0.1477125,0.1566875,0.141025,0.146125,0.148425
1613,0.2256125,0.147525,0.1383125,0.1636,0.1431375,0.138525,0.1404125,0.1510125,0.1486625
1614,0.1654375,0.1708625,0.1466,0.1585875,0.1492625,0.154925,0.1474125,0.15035,0.14705000000000001
1615,0.1321875,0.145775,0.1441,0.1491,0.14975,0.1522125,0.154,0.153075,0.1426125
1616,0.1351375,0.1463375,0.1479875,0.1505625,0.1560375,0.1583125,0.1370875,0.137625,0.1475875
1617,0.14825,0.1483625,0.151675,0.146475,0.1410625,0.14825,0.146825,0.1456,0.1494
1618,0.150825,0.137125,0.1395875,0.140025,0.1375375,0.14875,0.1279125,0.1375875,0.1493625
1619,0.1383625,0.142425,0.15225,0.142825,0.1476875,0.1496375,0.140325,0.149325,0.1602125
1620,0.1329125,0.142025,0.149225,0.1656625,0.145625,0.1461125,0.1373,0.1489375,0.14745
1621,0.1552125,0.137925,0.1464625,0.15145,0.14655,0.1520875,0.1375625,0.14625,0.145825
1622,0.1609375,0.1407125,0.1471875,0.140925,0.151,0.1437125,0.1424,0.1387875,0.148225
1623,0.1311875,0.1363,0.1529,0.1377375,0.1381,0.1501125,0.134975,0.1404125,0.14551250000000002
1624,0.188525,0.14925,0.144725,0.150375,0.144,0.1508875,0.13825,0.146075,0.1482
1625,0.1590625,0.1461625,0.1435125,0.1441875,0.1520375,0.145225,0.139375,0.1462375,0.1499625
1626,0.2131875,0.1462625,0.1492125,0.140525,0.1449625,0.1418375,0.132375,0.1448,0.15375
1627,0.1532625,0.100975,0.1528625,0.1363,0.1386,0.1537125,0.1364875,0.15075,0.1503625
1628,0.142075,0.15765,0.1454375,0.1397,0.1487375,0.1513,0.14405,0.1513875,0.14700000000000002
1629,0.1667875,0.139375,0.1451375,0.13315,0.1409625,0.145025,0.1437875,0.144425,0.146925
1630,0.1284625,0.1386375,0.14865,0.1668,0.1489625,0.144725,0.13195,0.1439,0.14735
1631,0.137625,0.1492375,0.1457875,0.1486375,0.146625,0.1460875,0.1346125,0.153475,0.14965
1632,0.147625,0.13915,0.1445625,0.1323125,0.1452875,0.1432125,0.1562125,0.150175,0.146875
1633,0.133475,0.1587375,0.1450125,0.1338375,0.145525,0.15255,0.143375,0.1498625,0.146875
1634,0.1380875,0.1408,0.183425,0.146675,0.1491625,0.14855,0.13485,0.1438625,0.14276250000000001
1635,0.14065,0.1425875,0.148675,0.128875,0.1496875,0.144825,0.1438375,0.145525,0.14931250000000001
1636,0.136275,0.1477125,0.150125,0.1942875,0.1461875,0.141975,0.14075,0.1418375,0.1451125
1637,0.1320875,0.14205,0.1428625,0.13495,0.1543625,0.1427625,0.142025,0.1344625,0.1456
1638,0.1938,0.1484125,0.1476625,0.1353,0.147375,0.147,0.146725,0.145575,0.150925
1639,0.13835,0.1393125,0.144725,0.1284,0.1503875,0.1433,0.1303875,0.143175,0.1459625
1640,0.135275,0.1970875,0.14745,0.1576875,0.13995,0.15075,0.13265,0.1415375,0.1461
1641,0.1383875,0.1425,0.142525,0.162175,0.146775,0.1447875,0.1404875,0.1455125,0.14578750000000001
1642,0.178975,0.1526875,0.141775,0.1533625,0.1385125,0.1443375,0.1578375,0.1460125,0.1547875
1643,0.1448125,0.1470125,0.156675,0.1724125,0.1471375,0.146575,0.14365,0.1423875,0.14495
1644,0.1217625,0.1428,0.1443,0.161375,0.1373,0.1476625,0.1357,0.150975,0.148475
1645,0.14515,0.13835,0.1456625,0.1433375,0.1459125,0.1543125,0.1529,0.1389875,0.148225
1646,0.1497,0.1576875,0.1494375,0.1364375,0.148425,0.1429,0.13565,0.1483125,0.1482375
1647,0.141425,0.1499625,0.1436375,0.142125,0.1485,0.1472125,0.1424375,0.14585,0.151975
1648,0.1513,0.1371,0.1476625,0.14365,0.1559625,0.14855,0.1454,0.1466375,0.1437
1649,0.1519875,0.144875,0.1427875,0.14075,0.1489625,0.1376375,0.1811,0.1490875,0.1475625
1650,0.1379375,0.1381,0.14735,0.1310125,0.1413,0.144975,0.1401875,0.1469,0.1506
1651,0.1391,0.146475,0.1516,0.138925,0.1489625,0.1519125,0.161775,0.1443,0.1492375
1652,0.1366625,0.1444,0.1449125,0.1392375,0.1442375,0.14525,0.13,0.1523375,0.1531875
1653,0.1470125,0.1508,0.146025,0.1434875,0.151475,0.1435375,0.139,0.145275,0.15177500000000002
1654,0.14415,0.13895,0.1405875,0.1466875,0.15385,0.1393,0.1404625,0.1397,0.1477125
1655,0.13935,0.148975,0.14085,0.142,0.149425,0.1546875,0.1340375,0.1412125,0.1467
1656,0.133625,0.141925,0.1408625,0.128075,0.14425,0.147975,0.144625,0.1409625,0.1523625
1657,0.137625,0.15335,0.1426,0.13305,0.1462375,0.1462875,0.1512875,0.1426875,0.15125
1658,0.1368125,0.1352375,0.1462,0.21285,0.141875,0.1496,0.1607625,0.1481625,0.1504125
1659,0.14635,0.135025,0.1519625,0.152475,0.1438,0.1434125,0.1501875,0.14065,0.148925
1660,0.1584875,0.1460125,0.14895,0.157025,0.1680125,0.1453125,0.141375,0.151875,0.1489625
1661,0.13575,0.1430375,0.1370625,0.1405375,0.1390625,0.1478375,0.150475,0.1415,0.1496
1662,0.1422125,0.144475,0.1482375,0.14305,0.1409,0.1429125,0.1344625,0.1672125,0.145475
1663,0.2512125,0.138625,0.13975,0.142075,0.1573,0.14405,0.1607125,0.1402125,0.1460875
1664,0.1432375,0.14785,0.1559625,0.1408125,0.15705,0.1505875,0.1360375,0.1433125,0.1468
1665,0.2127375,0.1504,0.140825,0.1483125,0.1492,0.155225,0.129975,0.1518875,0.1523875
1666,0.1581125,0.1514625,0.1481375,0.162425,0.1535375,0.1385,0.1754,0.1453125,0.1439125
1667,0.1310125,0.1459125,0.1532875,0.1398875,0.1475,0.17145,0.137925,0.147725,0.14551250000000002
1668,0.124725,0.1545125,0.1475625,0.13485,0.1475875,0.2044125,0.135975,0.144875,0.153025
1669,0.139075,0.1456875,0.1417125,0.14905,0.141675,0.1443125,0.1404875,0.1506625,0.1454375
1670,0.153325,0.1484375,0.1425625,0.1451,0.1428,0.153275,0.1505375,0.1608,0.1417625
1671,0.1313375,0.155,0.1486,0.1519,0.1457,0.150475,0.1391625,0.1462625,0.1472125
1672,0.13895,0.1446125,0.144725,0.1389625,0.1457,0.141425,0.1345875,0.1440875,0.1483625
1673,0.1591875,0.1478,0.14375,0.149125,0.1538625,0.1546375,0.140025,0.1458875,0.1488875
1674,0.143,0.1547,0.1578375,0.140025,0.1501625,0.1432125,0.1343375,0.1456,0.14728750000000002
1675,0.157025,0.14205,0.1514875,0.147075,0.140625,0.14695,0.1401375,0.151725,0.1499
1676,0.155775,0.1382375,0.14595,0.154325,0.14245,0.144925,0.1437,0.138475,0.1509125
1677,0.1399875,0.1452625,0.157875,0.1440125,0.1505125,0.142,0.1447375,0.157875,0.1542875
1678,0.1751375,0.172325,0.1461875,0.147475,0.1457375,0.1476625,0.14055,0.14815,0.1487125
1679,0.136725,0.1422625,0.1429625,0.1556875,0.1441875,0.153675,0.13725,0.1413625,0.14422500000000002
1680,0.142525,0.1469,0.1470875,0.1462125,0.1411375,0.1429125,0.1384875,0.1380875,0.1482125
1681,0.1431625,0.1397375,0.1502875,0.1303125,0.1803875,0.1478875,0.1499875,0.138625,0.1510125
1682,0.1360125,0.14275,0.1485625,0.1416625,0.14835,0.1448625,0.159325,0.1523875,0.1487375
1683,0.144375,0.1445,0.14675,0.1565125,0.149325,0.1502875,0.1474375,0.149375,0.148125
1684,0.1313375,0.1433375,0.1489375,0.1402,0.142925,0.1596125,0.1509,0.1449625,0.14951250000000002
1685,0.147675,0.1542125,0.143225,0.1536875,0.1406125,0.142825,0.1429625,0.14025,0.14745
1686,0.143725,0.150575,0.1464875,0.143825,0.148075,0.1545,0.1448875,0.14805,0.14775000000000002
1687,0.151525,0.1494,0.146275,0.1586625,0.15095,0.1502875,0.17065,0.1471125,0.145375
1688,0.3538875,0.1608875,0.1425125,0.1621125,0.144025,0.1497875,0.134225,0.1460375,0.1456625
1689,0.1681375,0.141725,0.161075,0.1491,0.15695,0.1441375,0.139375,0.1468375,0.1514125
1690,0.1358875,0.1394625,0.1562875,0.1365125,0.1501625,0.1405125,0.1348875,0.14615,0.1448625
1691,0.133675,0.1552125,0.156275,0.1402625,0.1388625,0.1481375,0.15835,0.1496875,0.146375
1692,0.2398875,0.1434125,0.1463375,0.1406625,0.1497875,0.1360875,0.151875,0.1515125,0.14445
1693,0.127,0.146175,0.1477875,0.1473625,0.1379375,0.140025,0.14825,0.1433625,0.14455
1694,0.155425,0.14395,0.1483625,0.147725,0.145325,0.146125,0.143625,0.1477375,0.14665
1695,0.1448625,0.1459875,0.1404625,0.146075,0.1455875,0.1531125,0.13855,0.1427625,0.143825
1696,0.148325,0.151075,0.14155,0.178025,0.146525,0.1405375,0.1352,0.1429,0.1454
1697,0.1409,0.14725,0.14215,0.1381,0.1389,0.1474625,0.1444375,0.14545,0.1509625
1698,0.1403625,0.14655,0.1358125,0.1416375,0.1529125,0.14525,0.1472125,0.1449625,0.142875
1699,0.1366,0.15105,0.14445,0.141125,0.14725,0.143225,0.1387375,0.1418125,0.1416625
1700,0.1403125,0.153975,0.152825,0.1384875,0.1409375,0.143775,0.1415375,0.1464,0.14785
1701,0.1285875,0.1586,0.1429375,0.1416625,0.1520125,0.20865,0.139725,0.145075,0.150625
1702,0.1460375,0.144675,0.1457375,0.13305,0.148975,0.15035,0.14255,0.1492375,0.1452875
1703,0.1526375,0.16245,0.148125,0.1348875,0.135925,0.144175,0.1423,0.1548125,0.14650000000000002
1704,0.133375,0.143075,0.148,0.1348125,0.142575,0.1484375,0.142025,0.1388875,0.1483375
1705,0.135575,0.1448,0.1488625,0.1436125,0.1521375,0.1460875,0.1418125,0.1445,0.148225
1706,0.147925,0.145875,0.145025,0.134975,0.1434,0.1417,0.14765,0.1461,0.1461875
1707,0.148,0.141675,0.1437625,0.15725,0.148025,0.1466875,0.137275,0.1479375,0.1498375
1708,0.1286,0.1404375,0.1460625,0.14265,0.1476125,0.144525,0.1599125,0.1481,0.14775000000000002
1709,0.1347375,0.1452125,0.1557,0.1324875,0.136025,0.145375,0.147075,0.1499125,0.14777500000000002
1710,0.1506625,0.1564875,0.1515875,0.1384875,0.148575,0.1435,0.1458,0.1458375,0.1477375
1711,0.1651875,0.168475,0.147125,0.13915,0.144,0.1415625,0.13875,0.1430875,0.1501
1712,0.1311875,0.1393625,0.14305,0.3195625,0.143275,0.142725,0.1446125,0.1471375,0.1451625
1713,0.141625,0.1557625,0.1403625,0.1518875,0.1475375,0.145125,0.13805,0.1460625,0.15045
1714,0.135575,0.1478625,0.14315,0.1431875,0.149075,0.162475,0.1361,0.1664875,0.1482
1715,0.1451,0.1492375,0.14945,0.13355,0.136325,0.14765,0.134575,0.1430875,0.1439125
1716,0.137825,0.1394875,0.1439,0.1530125,0.143775,0.14085,0.1364375,0.1437375,0.1451375
1717,0.152225,0.1355375,0.14375,0.1515125,0.138425,0.1393875,0.1465,0.1460375,0.14780000000000001
1718,0.1566625,0.1426375,0.1467625,0.1473625,0.1364375,0.145075,0.1376375,0.1440375,0.1491875
1719,0.1338875,0.1454875,0.1498125,0.133125,0.1385,0.144,0.130175,0.140625,0.1504
1720,0.1294375,0.143175,0.1507,0.1388125,0.1501375,0.1507125,0.1644125,0.1461375,0.14881250000000001
1721,0.1553375,0.13745,0.1427875,0.1361375,0.1507125,0.148325,0.148725,0.151925,0.14926250000000002
1722,0.1677125,0.1434375,0.1561,0.1386,0.1481125,0.144025,0.1393375,0.1563375,0.1507375
1723,0.287425,0.1406,0.144375,0.1360375,0.138175,0.1457,0.132075,0.1495375,0.15365
1724,0.1467875,0.143425,0.149075,0.1418625,0.146125,0.147475,0.15445,0.1513125,0.150675
1725,0.1430125,0.1398,0.1453125,0.1393375,0.1454875,0.1417625,0.1506875,0.146075,0.14965
1726,0.13585,0.1457875,0.1554,0.1491125,0.146975,0.1459375,0.1332,0.1550125,0.15052500000000002
1727,0.16825,0.1588375,0.1481875,0.15415,0.1524625,0.151425,0.1447,0.142575,0.1476
1728,0.1359,0.141375,0.143125,0.1511375,0.1432125,0.1420625,0.1733,0.1428625,0.14728750000000002
1729,0.1367625,0.1533375,0.147325,0.1483625,0.1493875,0.14765,0.132275,0.146125,0.1451375
1730,0.146625,0.1438875,0.140625,0.155525,0.1428625,0.1412375,0.142,0.154075,0.146375
1731,0.1469375,0.1464875,0.14605,0.1461875,0.1436,0.1460875,0.1054,0.1490375,0.1435875
1732,0.1300375,0.1685,0.145025,0.1466625,0.141775,0.1466,0.154,0.1471625,0.145875
1733,0.1531625,0.13835,0.1404625,0.1575875,0.1558625,0.1464875,0.3074625,0.1552125,0.1441875
1734,0.1438625,0.1461625,0.1478125,0.145725,0.1466125,0.1525875,0.1518375,0.14705,0.15207500000000002
1735,0.13265,0.1587875,0.1503125,0.125775,0.145325,0.1537625,0.1686125,0.137675,0.1444375
1736,0.1596,0.14315,0.1459625,0.1738125,0.1409875,0.1428125,0.137025,0.1513875,0.150625
1737,0.147825,0.1436875,0.146525,0.14305,0.148,0.14905,0.1440875,0.145775,0.1486
1738,0.1394125,0.1519125,0.140275,0.148025,0.143225,0.1496375,0.1433375,0.147425,0.148575
1739,0.15435,0.1468375,0.145675,0.197275,0.146775,0.1438875,0.1486375,0.1458875,0.141675
1740,0.140825,0.1430125,0.1508125,0.1672375,0.1530375,0.1498625,0.134875,0.1415375,0.1459375
1741,0.1321875,0.1454875,0.1476875,0.138975,0.1363125,0.140875,0.13985,0.145225,0.15030000000000002
1742,0.1581125,0.147675,0.15635,0.141825,0.1445,0.1491875,0.151225,0.14325,0.145425
1743,0.1438375,0.144675,0.1425,0.1324875,0.1552625,0.1498875,0.15465,0.1490875,0.1493625
1744,0.1420625,0.1392,0.1539,0.1427625,0.1380375,0.1459125,0.1449875,0.1537125,0.150675
1745,0.15695,0.1431875,0.1437125,0.1361125,0.1404875,0.137475,0.131125,0.1488875,0.1438875
1746,0.1422375,0.1466125,0.144675,0.150925,0.1465625,0.1448,0.146075,0.145575,0.150625
1747,0.1440625,0.148825,0.1497875,0.161025,0.148125,0.15565,0.1454,0.14275,0.1508625
1748,0.1624375,0.1459875,0.159725,0.1601125,0.1485,0.1456125,0.1609375,0.14635,0.147675
1749,0.18385,0.1458875,0.1447375,0.1355875,0.160025,0.13435,0.134975,0.1465625,0.147075
1750,0.1589625,0.1487,0.1483625,0.1388875,0.141375,0.1433,0.131625,0.1475875,0.1456625
1751,0.1361,0.14935,0.1400375,0.14815,0.1498125,0.1460125,0.141425,0.1409375,0.14715
1752,0.1507125,0.1471625,0.1609625,0.14665,0.144525,0.150975,0.1326375,0.1467125,0.1484625
1753,0.1484375,0.14995,0.1359,0.1426875,0.2120625,0.1454375,0.1523625,0.152075,0.154675
1754,0.1628875,0.1377125,0.147925,0.1421,0.1385,0.136175,0.1403,0.141,0.14522500000000002
1755,0.196525,0.1391,0.142675,0.1396875,0.146775,0.1479625,0.14955,0.1509375,0.1524125
1756,0.1262125,0.13945,0.1394875,0.1478875,0.1419,0.1438375,0.13875,0.1416875,0.1525
1757,0.1361125,0.1466875,0.1486,0.1362625,0.1452375,0.1396,0.1915125,0.1413,0.15255000000000002
1758,0.147925,0.14375,0.15055,0.1558375,0.1408875,0.1371875,0.149825,0.150425,0.1497375
1759,0.1291375,0.142525,0.150025,0.1420125,0.156,0.1557875,0.1528625,0.1557125,0.14726250000000002
1760,0.1316875,0.1330625,0.1463625,0.1319875,0.1497375,0.1503625,0.145925,0.1414875,0.14705000000000001
1761,0.138525,0.1534375,0.141125,0.1426,0.15105,0.1467,0.158675,0.1564125,0.1532
