chain_id,iid,ula,uhmc_5,uhmc_10,uhmc_random,hmc_5,hmc_10,hmc_random,nuts
77,1.0912036798792357,1.1015253901581292,1.1033909335863006,1.1524277703311778,1.1349366973893844,1.075911651687456,1.1411849811081511,1.080516878161354,1.067662738994957
78,1.1001122810161643,1.0406680849127445,1.1030583200766735,1.1209277717972896,1.1574913671500608,1.0992733837393995,1.1278540522377043,1.09643827550704,1.1223643079872208
79,1.1005193170618142,1.1706243437653636,1.1096027526128511,1.1123116807805418,1.1030540716180623,1.10201118588825,1.0870772956571568,1.1056946320939431,1.0732818051396018
80,1.1016520461399897,1.1174239361027167,1.1196580399314346,1.1449930017282068,1.077200235143716,1.068919171979518,1.0750592243075905,1.0649874285552747,1.109351490023627
81,1.1162155264165832,1.0121816353426658,1.1274147811403978,1.152733048309156,1.1238461635971957,1.0845498819950345,1.0942027461347106,1.0990238817394589,1.0899525854781478
82,1.1115187168369198,1.0533427939069493,1.1512058700786094,1.1659199524114932,1.0930145180864226,1.0873373781224858,1.0817020168501341,1.1049277767472658,1.1864998995738443
83,1.0996651077064499,1.237785216124689,1.064584076854978,1.130348552484414,1.106768433923482,1.0447665136445707,1.0781862918835043,1.0577658375794166,1.1273910475188746
84,1.1021723072653844,1.048287932830372,1.1563077919218836,1.2101857873698738,1.1109042127128161,1.0757804613573372,1.0699572206267947,1.1447155839767413,1.0989625798523905
85,1.1060904730975618,1.063156161629949,1.122629892427482,1.1446773273278377,1.1039807200058724,1.0733027333710616,1.0843437023139535,1.077638446817951,1.091070618054965
86,1.1040100300285192,1.0657925106935546,1.1404812343333168,1.1316283631143849,1.143480527373258,1.0615350388957894,1.1317586504020662,1.104423918142211,1.1040636206507721
87,1.093208264952797,1.026342919539105,1.1290740073816965,1.1362124101602307,1.0831551727652742,1.1408797807328552,1.1310680566104296,1.1018683465121237,1.0819198115648967
88,1.0777508045208712,1.080141981014995,1.1405354410968844,1.1248152181877569,1.0978217650993822,1.1730242978639658,1.0988565735660358,1.0725874512517464,1.1144871315535596
89,1.1122549609494987,1.2210633476007207,1.1714043051519292,1.0991524242742419,1.1626220920198644,1.1378161024208466,1.1201312943916237,1.130477294997342,1.0499559745939449
90,1.1030445208621327,1.0629773484549063,1.1396020592695417,1.1190312203904975,1.0643073817395592,1.0461764952545902,1.1016983366170066,1.2595562764835027,1.0929306621929886
91,1.0877416563623863,1.1567476864246824,1.0761159171543935,1.1915549233736,1.1290046894449988,1.1552342527242547,1.1145882659140782,1.1464945584323978,1.1198487905087573
92,1.1089013364667406,1.1264303625164052,1.111785579665927,1.1102716960401053,1.134376310754522,1.1075117410444213,1.1159676083013828,1.0987422385876249,1.1234923939854615
